id,Date,satisfaction,nps,frustrations,like_best,satisfaction_matrix:Content_accuracy,satisfaction_matrix:Ease_of_use,satisfaction_matrix:Information_provided_is_up_to_da,satisfaction_matrix:Information_is_easy_to_find,satisfaction_matrix:Visual_appeal,tasks,Look_something_up,Learn_something_new,Find_code_samples,Evaluate_a_product_service,Solve_a_problem,Find_a_reference_architecture,Find_information_about_getting_s,What_is_your_job_role_Enter_stud,What_is_your_age_,gender_dropdown,How_many_years_of_experience_do_,What_are_the_primary_technologie,How_many_employees_does_your_com,URL,Location,Total Time,Device type,Browser,System,IP,visitorId
72,3/5/20 16:15,6,10,,,7,7,7,6,6,Look_something_up / Solve_a_problem / Learn_something_new,7,7,,,3,,,BA,25-34_years_old,Female,2,"Dynamics CRM, Teams, Power BI",10,https://docs.microsoft.com/en-us/azure/active-directory/fundamentals/active-directory-whatis,,85s,Desktop,Chrome 0.0.0,Win10,,0E40776467CF67C53601795063CF6195
73,3/5/20 16:03,6,8,,"Por enquanto estou avaliando e gostando, porÈm tenho dificuldade por estar sempre em inglÍs, consigo a traduÁ„o em algumas p·ginas e outras n„o.",6,5,6,5,7,Solve_a_problem / Learn_something_new / Look_something_up,5,4,,,4,,,,45-54_years_old,Male,menos de um,portuguÍs,n„o tenho empresa,https://docs.microsoft.com/en-us/windows/iot-core/troubleshooting?branch=master#raspberry-pi-3b-booting-issues,,1485s,Desktop,IE 18.19041.0,Win10,,122C6E7D82856AC024626365830C6B4E
74,3/5/20 15:49,5,7,"A lot of help pages are very generic, with no application examples, and some functionality just don't work with a Project server; no way to search within an application or an object, the only search is the stupid generic search across the whole website that brings all kinds of irrelevant data.",Hierarchical organization Application -> Object -> Methonds/Properties,5,3,4,4,6,Solve_a_problem / Look_something_up / Find_code_samples,5,,2,,3,,,Business process engineer,55-64_years_old,Male,40,VBA,800,https://docs.microsoft.com/en-us/office/vba/api/overview/,,256s,Desktop,Chrome 0.0.0,Win10,,2D2DD30DEBF2628B27BFDFDEEFF2610D
75,3/5/20 15:24,7,10,I preferred the old reference help where I could look up VB tools with all the information at hand.,,7,7,7,7,7,Look_something_up / Learn_something_new,6,5,,,,,,Retired programmer,65-74_years_old,Male,40 years,VB and SQL server,0,https://docs.microsoft.com/en-us/dotnet/api/system.windows.forms.combobox?view=netframework-4.8,,226s,Desktop,IE 18.18363.0,Win10,,0173BD1A758C61571C43B09374CC607E
76,3/5/20 15:16,4,5,Explanations are often not progressive and it is quite difficult get a grasp on a new topic.,The graphical design is simple and nice. The document tree in the left sidebar is useful.,2,6,,4,7,Find_code_samples / Find_information_about_getting_s / Learn_something_new / Solve_a_problem,,3,4,,4,,3,software developer,35-44_years_old,Male,8,"python, java, javascript, docker, angular",,https://docs.microsoft.com/en-us/virtualization/windowscontainers/deploy-containers/linux-containers,,647s,Desktop,Firefox 73.0.0,Win10,,0612EEE895F26BB23548E5F791F268E2
77,3/5/20 14:23,6,10,I would be very cool if you could run the Little code examples directly in the browser and maybe even be able to edit them to try something out for ones own use case.,It is very well written and covers all I ever looked up there. This and StackOverflow is all I Need for my work. Keep up the good work!,6,7,7,7,7,Look_something_up / Find_code_samples / Solve_a_problem,7,,5,,4,,,software developer,25-34_years_old,Male,3,"C++, MFC (unfortunately) , C# and .NET",330,https://docs.microsoft.com/en-us/cpp/mfc/reference/ccriticalsection-class?view=vs-2019,,1272s,Desktop,IE 18.18363.0,Win10,,2343995832486FC11297944833396E57
78,3/5/20 13:32,5,8,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/sql/t-sql/language-elements/commit-transaction-transact-sql?view=sql-server-ver15,,25s,Desktop,Firefox 73.0.0,Win10,,02A08B447CF56475226986B278F567DB
79,3/5/20 12:59,1,10,,,3,5,7,7,5,Find_code_samples / Find_a_reference_architecture / Find_information_about_getting_s / Solve_a_problem / Evaluate_a_product_service / Look_something_up / Learn_something_new,4,3,7,7,7,7,7,,25-34_years_old,,0,,,https://docs.microsoft.com/en-us/windows/whats-new/whats-new-windows-10-version-1909,,317s,Desktop,Firefox 12.0.0,Win8.1,,0FD2661271916B5808FF689370726A9E
80,3/5/20 12:55,1,0,I don't like it and never will. Your strategy isn't interested in Users' opinions.,Nothing!,1,1,1,1,1,Solve_a_problem,,,,,1,,,Retired,65-74_years_old,Female,25,C,0,https://docs.microsoft.com/en-us/deployedge/edge-ie-mode,,160s,Desktop,IE 18.18363.0,Win10,,3B4A2E4C310664E503AD2025304665B2
81,3/5/20 12:53,6,7,,,6,5,7,5,7,Look_something_up / Learn_something_new,6,6,,,,,,,45-54_years_old,Prefer_not_to_answer,25,.NET,,https://docs.microsoft.com/en-us/aspnet/core/host-and-deploy/iis/?view=aspnetcore-3.1,,106s,Desktop,Chrome 0.0.0,Win10,,1364366B31F26EFD3E563B2335F26899
82,3/5/20 12:40,2,1,,,1,2,1,2,4,Find_a_reference_architecture / Look_something_up,2,,,,,2,,,,,,,,https://docs.microsoft.com/en-us/azure/devops/repos/git/merging-with-squash?view=azure-devops,,46s,Desktop,Chrome 0.0.0,Win10,,32B40540E726606A19930BC2E6CD61BB
83,3/5/20 12:26,5,6,"too complex explanations.lack of examplesI never has solved anything using this documentation, in my case, working with net core, I have found the solution for all my issues in pages like  https://www.learnrazorpages.com or stackoverflow.com  or www.c-sharpcorner.comwith more simple explanations and examples",a lot of info,7,2,7,7,7,Learn_something_new / Find_code_samples / Solve_a_problem,,2,2,,2,,,developer,35-44_years_old,Male,25,net core c# VB asp  js php delphi,,https://docs.microsoft.com/en-us/aspnet/core/host-and-deploy/iis/?view=aspnetcore-3.1,,1287s,Desktop,Chrome 0.0.0,Win10,,30154E3B7DBD61300C2640B87C6D605B
84,3/5/20 11:37,4,5,,,4,4,4,4,4,Solve_a_problem / Learn_something_new / Find_code_samples / Evaluate_a_product_service / Find_information_about_getting_s / Look_something_up / Find_a_reference_architecture,4,4,4,4,4,4,4,,,,,,,https://docs.microsoft.com/en-us/officeupdates/office-updates-msi,,52s,Desktop,Chrome 0.0.0,Win10,,A044A38FF9EE44B9A91CB8B70C4D1A13
85,3/5/20 10:34,6,7,,,,,,,,,,,,,,,,,75_years_old_or_older,Female,20,,0,https://docs.microsoft.com/en-us/windows-hardware/design/compatibility/,,253s,Desktop,Chrome 0.0.0,Win10,,2A96DF4F5CCF6806171DD1395DD969ED
86,3/5/20 10:18,6,8,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/dotnet/csharp/tutorials/intro-to-csharp/hello-world?tutorial-step=1,,19s,Desktop,Chrome 0.0.0,Win10,,25B7D2262F866F7B14FEDCA22B8669F2
87,3/5/20 10:11,6,9,,,6,6,6,6,6,Find_information_about_getting_s / Learn_something_new,,6,,,,,6,Developer,45-54_years_old,Male,20+,,,https://docs.microsoft.com/en-us/azure/devops/boards/get-started/permissions-access-boards?view=azure-devops,,100s,Desktop,Chrome 0.0.0,Win10,,30691F6742EE60FD202D13F543AE611D
88,3/5/20 9:58,5,10,,The documents provides all the knowledge that is required . Thanks !,5,6,5,7,7,,,,,,,,,Consultant,25-34_years_old,Female,4,MSBI,20000,https://docs.microsoft.com/en-us/analysis-services/tabular-models/process-database-table-or-partition-analysis-services?view=asallproducts-allversions,,125s,Desktop,IE 11.0.0,Win10,,33DC44D7ABB56C2A0EBA4A8FAFB56A19
89,3/5/20 9:38,5,8,,,7,3,5,5,1,Look_something_up / Solve_a_problem / Find_information_about_getting_s / Evaluate_a_product_service,4,,,4,6,,6,Head of CRM,35-44_years_old,Male,20,"Dynamics365, power apps",1000,https://docs.microsoft.com/sv-se/ai-builder/form-processor-component-in-powerapps,,736s,Desktop,Chrome 0.0.0,Win10,,07DE81876782664B0D648FB0638260D1
90,3/5/20 9:23,6,9,,,7,5,7,6,7,Find_code_samples / Look_something_up / Find_information_about_getting_s / Learn_something_new / Find_a_reference_architecture / Solve_a_problem,7,5,5,,5,7,7,student,25-34_years_old,Male,0,c#,0,https://docs.microsoft.com/en-us/ef/ef6/fundamentals/configuring/connection-strings?redirectedfrom=MSDN,,111s,Desktop,Chrome 0.0.0,Win10,,046E3AD6C9F8688E38023452C85469AF
91,3/5/20 9:22,5,8,,,5,4,4,6,5,Find_information_about_getting_s / Find_code_samples / Look_something_up / Learn_something_new / Solve_a_problem,6,5,4,,5,,5,Systemadministrator,25-34_years_old,Male,5,O365 swedish and english,10000,https://docs.microsoft.com/en-us/samples/azure-samples/aip-graph-function-for-admins/aip-graph-function-for-admins/,,131s,Desktop,IE 11.0.0,Win10,,0CB09EE4C116651B04AE9359C5166394
92,3/5/20 8:23,2,2,2,2,,,,,,,,,,,,,,,35-44_years_old,Non-binary,,,,https://docs.microsoft.com/en-us/previous-versions/windows/it-pro/windows-server-2012-R2-and-2012/hh831568(v=ws.11)#windows-system-resource-manager,,88s,Desktop,Chrome 0.0.0,Win8.1,,16FC83D04D3E6E4F17788E3F493E6D7A
93,3/5/20 8:19,7,8,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/windows-hardware/manufacture/desktop/capture-and-apply-windows-using-a-single-wim,,16s,Desktop,Chrome 0.0.0,Win10,,0FFE5BF479E76B9D3FC3557078A36A94
94,3/5/20 7:59,4,9,difficulty in searching for a topic,the related references,5,3,3,3,6,Learn_something_new / Find_code_samples / Find_a_reference_architecture / Find_information_about_getting_s / Solve_a_problem,,6,6,,6,5,5,employee,25-34_years_old,Male,6,"c#, wpf, mvvm, javascript",600+,https://docs.microsoft.com/en-us/archive/blogs/dwayneneed/mitigating-airspace-issues-in-wpf-applications,,158s,Desktop,Chrome 0.0.0,Win10,,1EA476B969A36F263667783D68046E9E
95,3/5/20 7:45,5,9,"More examples in vb, and more links to the global concepts. For instance what is the purpose are the Dom object in the htmldocuments.",There is increadibly a lot of information available. Which is great.,6,6,6,4,6,Solve_a_problem / Find_information_about_getting_s / Look_something_up / Learn_something_new / Find_code_samples,4,4,4,,6,,5,Developper,55-64_years_old,Male,35,.net / SQL T-SQL PD SQL / visual studio / vb.net /,1,https://docs.microsoft.com/en-us/dotnet/api/system.windows.forms.htmlwindow?view=netframework-4.8,,401s,Desktop,IE 11.0.0,Win10,,35BCB77ABF9F63883791BC20BB9F608E
96,3/5/20 7:37,7,10,,,6,7,6,7,7,Find_code_samples / Solve_a_problem / Learn_something_new / Look_something_up,7,7,7,,7,,,Developer,25-34_years_old,Male,4,.Net,150,https://docs.microsoft.com/en-us/samples/azure/azure-sdk-for-net/azurestorageblobs-samples/,,293s,Desktop,Chrome 0.0.0,Win10,,03C365BB9B57665D31296B3F9A3667F1
97,3/5/20 6:40,7,10,,,7,7,7,7,7,Learn_something_new / Look_something_up / Find_a_reference_architecture / Find_information_about_getting_s / Solve_a_problem / Find_code_samples / Evaluate_a_product_service,7,7,7,7,7,7,7,student,25-34_years_old,Prefer_not_to_answer,4,wmi,10000,https://docs.microsoft.com/en-us/windows/win32/cimwin32prov/win32-service,,101s,Desktop,Chrome 0.0.0,Win10,,0793034FE3286B8D09300D30E2576A23
98,3/5/20 6:12,7,10,Narrowly focused.,Detailed and in-depth.,7,7,7,6,7,Look_something_up / Find_information_about_getting_s,6,,,,,,6,hobbyist,35-44_years_old,Male,29,"RDBMS, SQL",0,https://docs.microsoft.com/en-us/sql/linux/quickstart-install-connect-red-hat?view=sql-server-linux-ver15,,125s,Desktop,Chrome 0.0.0,GNU/Linux,,216725A14A886C5A0F952B254B246D1C
99,3/5/20 6:08,5,9,,,7,5,5,4,4,Find_code_samples / Solve_a_problem / Look_something_up / Evaluate_a_product_service / Find_a_reference_architecture / Learn_something_new / Find_information_about_getting_s,5,7,7,6,5,7,5,student,18-24_years_old,Male,4,.NET Core/C#,,https://docs.microsoft.com/ja-jp/visualstudio/mac/asp-net-core?view=vsmac-2019,,347s,Mobile Phone,Chrome Mobile 0.0.0,Android,,0674C43EAF4B60072750CA5AAEDA6120
100,3/5/20 5:47,6,9,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/cpp/build/walkthrough-creating-and-using-a-dynamic-link-library-cpp?view=vs-2019,,12s,Desktop,Chrome 0.0.0,Win10,,36B84A0B06DD637D0237448F077F6282
101,3/5/20 5:24,7,10,,,7,7,7,7,7,Learn_something_new,,7,,,,,,,,,,,,https://docs.microsoft.com/en-us/windows-hardware/drivers/debugger/varieties-of-kernel-mode-dump-files,,34s,Mobile Phone,Chrome Mobile 0.0.0,Android,,34377410735B6FC30ECF7A7A72E46E99
102,3/5/20 5:08,4,7,Easy way to find it from start menu and access it,Not sure haven't tried,4,3,3,3,3,Evaluate_a_product_service,,,,4,,,,ceo,45-54_years_old,Male,25,na,20,https://docs.microsoft.com/en-us/windows-hardware/drivers/install/using-dirids,,250s,Desktop,IE 18.18363.0,Win10,,2FD85557B1C464E9159858E3B5C46253
103,3/5/20 4:40,3,3,,,4,4,4,4,4,,,,,,,,,,,,,,,https://docs.microsoft.com/zh-cn/windows-server/remote/remote-desktop-services/clients/windowsdesktop#install-the-client,,249s,Desktop,Chrome 0.0.0,Win10,,21334658B4DC669317AF48DCB5A367F3
104,3/5/20 3:50,7,10,more translated docs.,all docs what i read,7,7,7,7,7,Solve_a_problem / Find_a_reference_architecture / Find_code_samples,,,7,,7,7,,programmer,25-34_years_old,Male,2-3 for work,.net,10,https://docs.microsoft.com/ko-kr/dotnet/standard/asynchronous-programming-patterns/task-based-asynchronous-pattern-tap,,4927s,Desktop,Chrome 0.0.0,Win10,,3E342AED501B649E0D0524B7541B6757
105,3/5/20 3:46,6,8,,,6,6,6,6,6,Evaluate_a_product_service / Solve_a_problem / Find_code_samples,,,4,6,5,,,,,,,,,https://docs.microsoft.com/ja-jp/windows-server/administration/windows-commands/icacls,,75s,Desktop,Chrome 0.0.0,Win8.1,,2403ECFEF4D266C10DA1E64FF0D2654A
106,3/5/20 2:57,7,10,,,7,7,7,7,7,Find_code_samples / Look_something_up / Find_a_reference_architecture / Learn_something_new / Find_information_about_getting_s / Solve_a_problem / Evaluate_a_product_service,7,7,7,7,7,7,7,,,,,,,https://docs.microsoft.com/en-us/uwp/api/Windows.UI.Xaml.Controls.TextBox?redirectedfrom=MSDN,,57s,Desktop,IE 18.18363.0,Win10,,3A6C235F3B14643A21DB2DDB3AC36568
107,3/5/20 2:37,7,10,,,7,7,7,7,7,Find_information_about_getting_s / Find_a_reference_architecture / Learn_something_new / Look_something_up,7,7,,,,7,7,university student,18-24_years_old,Male,4,C++,,https://docs.microsoft.com/en-us/windows/win32/api/winuser/nf-winuser-setcursorpos,,77s,Desktop,Chrome 0.0.0,Win10,,33EC72A54B806380077F7E374A486293
108,3/5/20 1:49,5,5,,,4,5,5,4,4,,,,,,,,,,,,,,,https://docs.microsoft.com/en-gb/microsoftteams/teams-overview,,60s,Desktop,Chrome 0.0.0,Win10,,3708B6C3CEAB67613C91BA79CAAB6C13
109,3/5/20 0:37,1,0,,,1,1,1,1,1,Solve_a_problem / Evaluate_a_product_service / Learn_something_new / Find_code_samples / Look_something_up / Find_information_about_getting_s / Find_a_reference_architecture,1,1,1,1,1,1,1,Software Engineer,,,,,,https://docs.microsoft.com/en-us/azure/active-directory/users-groups-roles/users-bulk-add,,7185s,Desktop,Firefox 73.0.0,MacOSX,,
110,3/4/20 23:37,4,5,,,4,4,4,4,4,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/windows/msix/app-installer/app-installer-root,,108s,Desktop,IE 18.18363.0,Win10,,EAD412467CA3456D95902A0BFDAD6B88
111,3/4/20 22:21,1,0,"Too much information.  Search results used to return far fewer results and far more relevant to the query.  We are usually interested in Microsoft results and less of the ""community"" results, but these are much more difficult to find with the Docs.","Sorry, I find it hard to think of anything, being so frustrated with this so called ""improvement"".  I have been touting for years in these surveys and other correspondence to Microsoft about how better to organize their documentation, but then ""Docs"" happens, which is the complete opposite of my suggestions.  I know I am not the only one out here, so if the community likes Docs, then keep the junk and make a new site that contains Microsoft documentation for each of the technology matters.  And for Pete's sake, put the search bar on the Docs page and every results page in the exact same place!",2,1,4,1,1,Find_a_reference_architecture / Find_code_samples / Solve_a_problem / Look_something_up / Find_information_about_getting_s / Learn_something_new / Evaluate_a_product_service,1,2,1,4,1,1,2,Principal Software Engineer Lead,45-54_years_old,Male,25,"Windows, Drivers, Desktop, Web,, C++, C#, .NET, HTML, CSS, JS/TS,","15,000",https://docs.microsoft.com/en-us/windows/win32/api/processthreadsapi/nf-processthreadsapi-exitprocess,,806s,Desktop,Firefox 73.0.0,Win7,,32957AA1E429615C0B7B7422E5F9606A
112,3/4/20 21:59,7,10,,,7,6,6,5,7,Find_code_samples / Solve_a_problem / Find_a_reference_architecture / Find_information_about_getting_s / Look_something_up / Learn_something_new,6,7,7,,6,6,7,,35-44_years_old,Male,10,"JS, TS, SQL",60,https://docs.microsoft.com/en-us/aspnet/mvc/overview/getting-started/getting-started-with-ef-using-mvc/reading-related-data-with-the-entity-framework-in-an-asp-net-mvc-application,,165s,Mobile Phone,Safari 13.0.0,iOS,,3E1531D539B66D57053C3F8038C76C11
113,3/4/20 21:47,7,10,,,7,7,7,7,7,Find_information_about_getting_s / Learn_something_new / Find_code_samples / Look_something_up,7,7,7,,,,7,BI Architect,55-64_years_old,Male,30,SQL Server,50,https://docs.microsoft.com/en-us/sql/relational-databases/database-mail/database-mail?view=sql-server-ver15,,55s,Desktop,Chrome 0.0.0,Win10,,2AAF58D106E364422AE4568402E3620B
114,3/4/20 20:55,5,2,,,6,4,5,4,3,Find_a_reference_architecture / Look_something_up / Find_code_samples / Learn_something_new / Solve_a_problem,5,4,4,,3,4,,student,18-24_years_old,Male,7,C#,,https://docs.microsoft.com/en-us/dotnet/api/system.collections.generic.hashset-1?view=netframework-4.8,,620s,Desktop,Chrome 0.0.0,Win10,,26A1F5CD3A5966313CB9F9393E5965DD
115,3/4/20 20:40,1,0,,,4,2,3,2,4,Find_code_samples,,,1,,,,,Engineer,25-34_years_old,Gender_not_listed,4,,,https://docs.microsoft.com/en-us/azure/devops/pipelines/tasks/build/jenkins-queue-job?view=azure-devops,,70s,Desktop,Chrome 0.0.0,MacOSX,,0BB974066D5A6B7229687964695A6839
116,3/4/20 20:22,3,3,,,3,3,3,3,3,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/azure/active-directory/user-help/multi-factor-authentication-end-user-troubleshoot#i-dont-have-my-mobile-device-with-me,,152s,Desktop,IE 11.0.0,Win7,,08728893D967698A09028610D8CF68FE
117,3/4/20 20:21,1,0,,,3,4,3,3,2,Solve_a_problem,,,,,1,,,,35-44_years_old,Female,,espanish,,https://docs.microsoft.com/en-us/azure/active-directory/user-help/security-info-setup-auth-app,,86s,Desktop,Chrome 0.0.0,Win7,,3358BAEC511665120B03B46F50EA6423
118,3/4/20 20:15,6,8,,,6,5,6,5,6,Find_code_samples / Find_information_about_getting_s / Find_a_reference_architecture,,,5,,,4,6,junior developer,25-34_years_old,Male,7,C# .net core angular,450,https://docs.microsoft.com/en-us/aspnet/core/security/authentication/add-user-data?view=aspnetcore-3.1&tabs=visual-studio,,125s,Desktop,Chrome 0.0.0,Win10,,1BE8DC826FB36D761E5BD7596E846C4B
119,3/4/20 19:36,7,10,,,7,7,7,7,7,Find_code_samples,,,7,,,,,Database Engineer,45-54_years_old,Male,22,SQL Server,100000,https://docs.microsoft.com/en-us/sql/relational-databases/system-catalog-views/sys-query-store-plan-transact-sql?view=sql-server-ver15,,83s,Desktop,IE 18.18363.0,Win10,,2CA4EFF97E366AF330E3E17A7F1A6B18
120,3/4/20 19:25,3,3,,,,4,4,4,5,,,,,,,,,Consultant IT,25-34_years_old,Male,6,Ma office,80,https://docs.microsoft.com/en-us/intune-user-help/you-are-prompted-to-install-mtd-ios,,890s,Mobile Phone,Safari 13.0.5,iOS,,2BB7C2F7625160D0168ECC7463506158
121,3/4/20 19:18,7,10,,,,,,,,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/power-platform-release-plan/2020wave1/power-platform-governance-administration/storage-reporting-will-be-based-customer-licenses-capacity-add-ons,,23s,Desktop,Chrome 0.0.0,Win10,,1610366E969C625E3E7038069734633A
122,3/4/20 18:11,7,10,,,7,6,7,7,7,,,,,,,,,,,,,,,https://docs.microsoft.com/en-us/windows-server/storage/storage-spaces/plan-volumes,,410s,Desktop,Chrome 0.0.0,GNU/Linux,,3FE454DEEEFC657719745AB9EF7564A6
123,3/4/20 17:52,7,9,Versioning could be better.,"Code snippets are very useful.Up-to-date code is also great",5,6,6,5,6,Evaluate_a_product_service / Look_something_up / Find_information_about_getting_s / Learn_something_new / Find_a_reference_architecture / Find_code_samples,5,6,6,5,,5,6,senior developer,35-44_years_old,Male,15,c#,>500,https://docs.microsoft.com/en-us/visualstudio/ide/quickstart-python?view=vs-2019,,159s,Desktop,Chrome 0.0.0,Win7,,03CC7A1DF3436EB4033477CEF7436D29
